date,zone,city,longitude,latitude,temperature,proj_temp,sq_err_temp,pm10,proj_pm10,sq_err_pm10,pm2_5,proj_pm25,sq_err_pm25,smog,proj_smog,sq_err_smog
"February 26, 2021, 06:00 AM",164,Islamabad,73.0652,33.6938,21.0,18.873912811279297,4.520246734042303,57.45,141.78187561035156,7111.865243959808,51.45,133.4137725830078,6718.060016039023,,,
"February 26, 2021, 07:00 AM",164,Islamabad,73.0652,33.6938,20.9,19.876203536987305,1.0481591976773024,61.85,136.76539611816406,5612.316575541432,56.21,130.11935424804688,5462.592645363284,,,
"February 26, 2021, 08:00 AM",164,Islamabad,73.0652,33.6938,21.1,20.579252243041992,0.27117822637679784,62.58,137.44337463378906,5604.524861559052,57.14,130.640625,5402.341875390625,,,
"February 26, 2021, 09:00 AM",164,Islamabad,73.0652,33.6938,20.2,20.935550689697266,0.5410348171141242,60.73,143.75070190429688,6892.436944682125,55.66,134.92678833007812,6283.22373216541,,,
"February 26, 2021, 10:00 AM",164,Islamabad,73.0652,33.6938,19.8,20.921220779418945,1.2571360362008257,59.47,155.23866271972656,9171.636759124745,54.32,142.6705322265625,7805.81654471686,,,
"February 26, 2021, 11:00 AM",164,Islamabad,73.0652,33.6938,19.2,20.537647247314453,1.7893001582479355,56.84,171.10577392578125,13056.667090857749,51.47,153.3289337158203,10375.242377723876,,,
"February 26, 2021, 12:00 PM",164,Islamabad,73.0652,33.6938,18.6,19.811370849609375,1.4674193352833356,60.14,190.25222778320312,16929.19181870814,55.18,166.1602783203125,12316.622176054023,,,
"February 26, 2021, 01:00 PM",164,Islamabad,73.0652,33.6938,17.5,18.79229736328125,1.670032475143671,68.66,211.3550262451172,20361.870515094684,63.9,180.27481079101562,13543.096586644686,,,
"February 26, 2021, 02:00 PM",164,Islamabad,73.0652,33.6938,16.8,17.55027961730957,0.5629195041501942,73.59,232.9583740234375,25398.278638874268,68.26,194.69525146484375,15985.872812978272,,,
"February 26, 2021, 03:00 PM",164,Islamabad,73.0652,33.6938,16.1,16.17037582397461,0.004952756600105004,78.66,253.57276916503906,30594.476816982242,72.36,208.42340087890625,18513.24905873394,,,
"February 26, 2021, 04:00 PM",164,Islamabad,73.0652,33.6938,15.0,14.74703598022461,0.06399079530092422,84.75,271.7763671875,34978.86202335358,77.53,220.50819396972656,20442.763950844754,,,
"February 26, 2021, 05:00 PM",164,Islamabad,73.0652,33.6938,14.5,13.377686500549316,1.2595875910492396,90.27,286.31201171875,38432.47035873452,82.21,230.11053466796875,21874.568155071032,,,
"February 26, 2021, 06:00 PM",164,Islamabad,73.0652,33.6938,14.1,12.156065940856934,3.7788796262964373,89.98,296.1728820800781,42515.504620488995,81.95,236.56039428710938,23904.374021615426,,,
"February 26, 2021, 07:00 PM",164,Islamabad,73.0652,33.6938,14.4,11.165861129760742,10.459654231992465,93.17,300.67095947265625,43056.648182072924,84.97,239.402587890625,23849.424202595615,,300.67095947265625,
"February 26, 2021, 08:00 PM",164,Islamabad,73.0652,33.6938,14.2,10.474981307983398,13.875764255873067,97.09,299.4837341308594,40963.22361543299,88.53,238.42774963378906,22469.33534527411,,,
"February 26, 2021, 09:00 PM",164,Islamabad,73.0652,33.6938,13.9,10.130949974060059,14.205738098037875,100.21,292.67633056640625,37043.28840169717,91.01,233.68661499023438,20356.616465071576,,,
"February 26, 2021, 10:00 PM",164,Islamabad,73.0652,33.6938,13.4,10.157649040222168,10.512839746372231,102.53,280.69659423828125,31743.335302468353,92.04,225.4866485595703,17808.008011781465,,,
"February 26, 2021, 11:00 PM",164,Islamabad,73.0652,33.6938,13.0,10.553693771362305,5.984414164271584,101.95,264.3448181152344,26372.076950680057,90.72,214.3708953857422,15289.54392969576,,,
"February 27, 2021, 12:00 AM",164,Islamabad,73.0652,33.6938,12.5,11.292536735534668,1.4579675350332764,100.18,244.7190704345703,20891.542882089674,88.84,201.08126831054688,12598.102311960174,,,
"February 27, 2021, 01:00 AM",164,Islamabad,73.0652,33.6938,12.1,12.324258804321289,0.05029201131561438,100.24,223.13992309570312,15104.391096929743,88.7,186.50779724121094,9566.365201177829,,,
"February 27, 2021, 02:00 AM",164,Islamabad,73.0652,33.6938,11.6,13.578980445861816,3.916363605103435,119.51,201.0609130859375,6650.551425150132,104.13,171.6279754638672,4555.976691720817,,,
"February 27, 2021, 03:00 AM",164,Islamabad,73.0652,33.6938,13.1,14.971626281738281,3.5029849384934653,153.81,179.96910095214844,684.2985626246932,132.23,157.4403076171875,635.5596101532226,,,
"February 27, 2021, 04:00 AM",164,Islamabad,73.0652,33.6938,15.6,16.4077091217041,0.6523940252840117,188.48,161.2839813232422,739.6234318665593,160.9,144.89610290527344,256.12472221859747,,,
"February 27, 2021, 05:00 AM",164,Islamabad,73.0652,33.6938,16.6,17.789783477783203,1.4155847240058905,213.59,146.26055908203125,4533.253614326245,180.2,134.83473205566406,2058.007535661393,,,
"February 27, 2021, 06:00 AM",164,Islamabad,73.0652,33.6938,16.9,19.024070739746094,4.511676507445524,218.82,135.90403747558594,6875.056841350036,182.21,127.92634582519531,2946.7151105697912,,,
"February 27, 2021, 07:00 AM",164,Islamabad,73.0652,33.6938,18.9,20.026872634887695,1.2698419352587402,68.57,130.9012908935547,3885.1898244569343,61.58,124.62626647949219,3974.8317170031405,,,
"February 27, 2021, 08:00 AM",164,Islamabad,73.0652,33.6938,18.4,20.730253219604492,5.430080067477109,57.92,131.57427978515625,5424.952930670076,52.45,125.14392852783203,5284.407244809551,,,
"February 27, 2021, 09:00 AM",164,Islamabad,73.0652,33.6938,19.1,21.086669921875,3.946857378482813,54.78,137.85801696777344,6901.956903297651,49.41,129.42855834960938,6402.969680349841,,,
"February 27, 2021, 10:00 AM",164,Islamabad,73.0652,33.6938,19.7,21.072242736816406,1.8830501287453827,49.52,149.30540466308594,9957.12698377581,44.49,137.17271423339844,8590.085517669795,,,
"February 27, 2021, 11:00 AM",164,Islamabad,73.0652,33.6938,20.2,20.68834686279297,0.23848265839973534,44.79,165.1173553466797,14478.672444726126,40.11,147.83309936523438,11604.266136852159,,,
"February 27, 2021, 12:00 PM",164,Islamabad,73.0652,33.6938,19.5,19.961545944213867,0.2130246586202702,39.06,184.1979522705078,21065.025189276203,34.67,160.66763305664062,15875.403535875857,,,
"February 27, 2021, 01:00 PM",164,Islamabad,73.0652,33.6938,18.0,18.941770553588867,0.8869317756070814,47.8,205.22842407226562,24783.7087058771,41.36,174.78611755371094,17802.528845456687,,,
"February 27, 2021, 02:00 PM",164,Islamabad,73.0652,33.6938,16.9,17.698923110961914,0.6382781372290651,69.59,226.7578582763672,24701.73567518024,58.89,189.21072387695312,16983.491071813063,,,
"February 27, 2021, 03:00 PM",164,Islamabad,73.0652,33.6938,14.9,16.31810188293457,2.0110129503825727,88.72,247.30157470703125,25148.115836561734,72.8,202.94273376464844,16937.13115173616,,,
"February 27, 2021, 04:00 PM",164,Islamabad,73.0652,33.6938,12.3,14.89382553100586,6.727930885297825,114.65,265.44256591796875,22738.397936124948,89.34,215.0305633544922,15798.117716369614,,,
"February 27, 2021, 05:00 PM",164,Islamabad,73.0652,33.6938,10.8,13.523566246032715,7.4178130965287306,163.23,279.9278259277344,13618.382576259795,124.15,224.63465881347656,10097.166656860793,,,
"February 27, 2021, 06:00 PM",164,Islamabad,73.0652,33.6938,9.8,12.301126480102539,6.255633669470114,205.89,289.75384521484375,7033.144534219273,156.12,231.08468627929688,5619.7041889534,,,
"February 27, 2021, 07:00 PM",164,Islamabad,73.0652,33.6938,9.1,11.310240745544434,4.885164153264816,220.37,294.23492431640625,5456.027044268422,167.28,233.92514038085938,4441.574736384453,,,
"February 27, 2021, 08:00 PM",164,Islamabad,73.0652,33.6938,9.1,10.61885929107666,2.306933546089896,222.68,293.049560546875,4951.875051560306,169.52,232.94662475585938,4022.936727920592,,,
"February 27, 2021, 09:00 PM",164,Islamabad,73.0652,33.6938,9.1,10.27453327178955,1.3795284065406677,215.44,286.2625732421875,5015.8368806450135,165.44,228.1998748779297,3938.8018946933903,,,
"February 27, 2021, 10:00 PM",164,Islamabad,73.0652,33.6938,9.0,10.301158905029297,1.6930144961370388,197.65,274.320556640625,5878.374255583285,155.96,219.9924774169922,4100.158164157613,,,
"February 27, 2021, 11:00 PM",164,Islamabad,73.0652,33.6938,9.0,10.697352409362793,2.8810052015696783,179.83,258.02117919921875,6113.860504564337,145.55,208.86782836914062,4009.147389383948,,,
"February 28, 2021, 12:00 AM",164,Islamabad,73.0652,33.6938,8.8,11.436549186706543,6.9513916139229295,168.67,238.45864868164062,4870.455484809461,138.55,195.5681915283203,3251.074165160217,,,
"February 28, 2021, 01:00 AM",164,Islamabad,73.0652,33.6938,8.6,12.46879768371582,14.967595517524899,158.85,216.94921875,3375.519219360352,130.77,180.98406982421875,2521.452808311515,,,
"February 28, 2021, 02:00 AM",164,Islamabad,73.0652,33.6938,8.5,13.724183082580566,27.29208888032099,170.64,194.94175720214844,590.5754031121742,140.43,166.09353637695312,658.617099371196,,,
"February 28, 2021, 03:00 AM",164,Islamabad,73.0652,33.6938,11.4,15.117571830749512,13.820340316782273,192.28,173.9183349609375,337.1507430067301,159.73,151.8955535888672,61.37855056891164,,,
"February 28, 2021, 04:00 AM",164,Islamabad,73.0652,33.6938,16.5,16.554426193237305,0.0029622105103044305,127.95,155.29364013671875,747.6746559263764,107.88,139.3419952392578,989.8571444350815,,,
"February 28, 2021, 05:00 AM",164,Islamabad,73.0652,33.6938,19.1,17.937236785888672,1.3520182920905095,124.52,140.3185272216797,249.59346237415423,105.14,129.27261352539062,582.3830355658665,,,
